sentence,tip_id,label
Tourist trap.,51f80fbf498e6474ef864d20,
"Delicious tourist trap, but still, tourist trap.",51f80fbf498e6474ef864d20,
This Check-In Special was unheard of.,51fbaf34498e269899b813ad,
"Stablishments, know your social media!",51fbaf34498e269899b813ad,
Amazing Food?????,51fc0231498ea0eea76c314a,
?,51fc0231498ea0eea76c314a,
Amazing food on a quiet little side street in Hoxton.,51fd3bce498edc7571705413,
High quality cocktails.,51fd4e0a498e27c576fa2017,
And they can make drinks on request.,51fd4e0a498e27c576fa2017,
Totally recommend ;),51fd4e0a498e27c576fa2017,
We took a photo with Ozcan Deniz in here :),51fd5c06498e40706fe39d21,
Mochas?,51feae46498e2b2491f45d85,
oldukÃ§a ba?ar?l?,51feae46498e2b2491f45d85,
:),51feae46498e2b2491f45d85,
Delicious cocktails and the nicest bartenders.,51ff7442498e15a21d264a3e,
The 7oz Beef Burger was awesome but a bit overdone.,520014c0498e06234cdcef5f,
Next time I'll surely order it medium,520014c0498e06234cdcef5f,
"Awesome meat, awesome wings.",5200ad3e498e87e1f0ea7ee1,
You should definitely try,5200ad3e498e87e1f0ea7ee1,
Go spicy!,52011958498e6fe959564122,
Its authentic!!,52011958498e6fe959564122,
!,52011958498e6fe959564122,
Great coffee and nice food.,5202520a498eb20599abf835,
pad thai and thai calamari are perfect.,52025c66498eb3fb2cdb39cb,
friendly staff.,52025c66498eb3fb2cdb39cb,
like it all =),52025c66498eb3fb2cdb39cb,
The triple shot flat white left me shaking for hours after this intense hit of caffeine.,5202858c498efacfdf77390b,
Well worth the Â£3.,5202858c498efacfdf77390b,
"Brilliant food, only issue is the 2 hour time limit",52041e1a498ee911f232a1b5,
Grab a baguette sandwich to go or one of their hamburger-size macarons.,5204e807498e70c06bece525,
Always good.,5204e807498e70c06bece525,
Best coffee in the neighborhood.,52065beb11d2ad7f36b65505,
Shame it's also the worse service.,52065beb11d2ad7f36b65505,
"Arkada f?r?n?n oldu?u bÃ¶lÃ_me oturun, nefis tartlar?n f?r?ndan Ã§?karken verdi?i heyecan?",5206d744498e39682afc493d,
hissedin????????????,5206d744498e39682afc493d,
?,5206d744498e39682afc493d,
This place is CLOSED!!,5207980611d284f6586eea54,
!,5207980611d284f6586eea54,
"Amazing breakfast, wonderful pancakes but lunch and dinner -- sadly not as impressive.",5207e0be11d2bd7589ffb211,
"Nice atmosphere, worth a morning visit.",5207e0be11d2bd7589ffb211,
"Great Place, Great Service.",5207eecf11d271443c7ae01f,
Nice.,5208d29b11d2f8852a5da760,
Very yummy,5208d29b11d2f8852a5da760,
"Delicious American food, next to trocadero!",5209074711d2d5246cf2798a,
Don't forget to order Mushroom Alferdo.,5209074711d2d5246cf2798a,
Yummy.,5209074711d2d5246cf2798a,
Get the chicken wings.,520a243511d2d0a01cfdcbb9,
One of them is the size of a nandos quarter,520a243511d2d0a01cfdcbb9,
????,520b915c498e25bd59364f2c,
?????-??????,520b915c498e25bd59364f2c,
??????,520b915c498e25bd59364f2c,
?,520b915c498e25bd59364f2c,
??????,520b915c498e25bd59364f2c,
"?, ???????????",520b915c498e25bd59364f2c,
???????,520b915c498e25bd59364f2c,
?,520b915c498e25bd59364f2c,
????,520b915c498e25bd59364f2c,
????????!,520b915c498e25bd59364f2c,
?????,520b915c498e25bd59364f2c,
"?, ????????",520b915c498e25bd59364f2c,
??????????,520b915c498e25bd59364f2c,
?,520b915c498e25bd59364f2c,
????????????,520b915c498e25bd59364f2c,
???,520b915c498e25bd59364f2c,
?,520b915c498e25bd59364f2c,
???????????!,520bc67311d2313d6b2f7466,
???????????!,520bc67311d2313d6b2f7466,
???????????,520bc67311d2313d6b2f7466,
!,520bc67311d2313d6b2f7466,
The snakebite is disgusting.,520bdc8011d2d290095a8cfa,
Don't order it.,520bdc8011d2d290095a8cfa,
EVER.,520bdc8011d2d290095a8cfa,
Nasty sweet like cough syrup.,520bdc8011d2d290095a8cfa,
God awful drink.,520bdc8011d2d290095a8cfa,
Turk kahvesini single siparis edin yoksa kupadan turk kahvesi icmek zorunda kalabilirsiniz.ikram edilen su 'erikli'.,520cf3ef11d26d33f4a5b2c7,
sirf bu suyu icmek icin bile gelinir.,520cf3ef11d26d33f4a5b2c7,
hersey cok guzel.,520cf3ef11d26d33f4a5b2c7,
Tesekkurler kahve dunyasi,520cf3ef11d26d33f4a5b2c7,
Awesome sushi to eat in or takeaway and very good value.,520cf9b411d2459234d4e0c1,
Great place for a top healthy lunch under a tenner.,520cf9b411d2459234d4e0c1,
Best burger in London!,520d64ca11d29aee44776366,
?,520d64ca11d29aee44776366,
?,520d64ca11d29aee44776366,
Love the Bellini !,520d6e9911d29a494802d189,
Londra'n?n gÃ¶be?inde boyle bir yer gÃ¶rmek ve ak?amlar?,520de59e11d29df3b983c0ce,
oturacak yer bulamamak gurur verici.,520de59e11d29df3b983c0ce,
Beautiful garden seating and great food.,520e59f111d2824309d50e62,
The Halloumi skewers were yumm!!!,520e59f111d2824309d50e62,
And the Raspberry fizz drink was deliciously refreshing!,520e59f111d2824309d50e62,
!,520e59f111d2824309d50e62,
"Such a nice restaurant really, good food, good services, great location close Piccadilly, good wines",520eb11a11d24f694d8c34d1,
The brunch bowl is delicious!,520fb789498ed34a0df54c70,
Calamari not as good as it use to be in the early days of its opening..... Chicken wings is comical....,520fd0ec11d2494a4c7b23d6,
Nice place,521012c311d2f851cbeb6298,
One of our favorite breakfast places!,5210a013498edfc8556ae47f,
"Try the Eggs Florentine, sauce hollandaise, fresh spinach, hmmmm... pure delight...",5210a013498edfc8556ae47f,
Glass of milk and a cheese toasty made me happy.,5210f9d411d28d46717f135a,
Jack Daniel's shrimp is the freggin BEST!!,5210ff3711d2de77713998eb,
<3 <3,5210ff3711d2de77713998eb,
ask for the truffle pasta (if you think you like it) - it is not on the menu.,5211267311d2a599e1dab4b3,
the small portion (Â£35) is more than enough,5211267311d2a599e1dab4b3,
Lovely coffee with lovely people!,521134d211d21f2a0194e327,
!,521134d211d21f2a0194e327,
spaghetti alle vongole e bottarga sono un must,521137c311d21f2a01b1c0f8,
Nice breakfast!?,5211fbdf498e1db3a9affc8b,
?,5211fbdf498e1db3a9affc8b,
I love everything here.,5212692a11d2b081350874a5,
So tasty.,5212692a11d2b081350874a5,
I remember the first time I passed this shop& it was newly opened.2 hours later I had to go back to try it.looked inviting and smelled sweet.love the seating plan.not very pricy and loads of choices.,52128514498e19f6ed9c1bc0,
I can never get bored of this place morning or late afternoon.,5212a06211d28edd44176a68,
solo or with friends !,5212a06211d28edd44176a68,
love their lemon cake and pizza.,5212a06211d28edd44176a68,
Go at 9 in the morning and have the place for yourself and the too many birds.,5212a06211d28edd44176a68,
????????,5213f6ad11d25d0a8d7c6a37,
????,5213f6ad11d25d0a8d7c6a37,
"?, ????????",5213f6ad11d25d0a8d7c6a37,
??????????,5213f6ad11d25d0a8d7c6a37,
?,5213f6ad11d25d0a8d7c6a37,
????????????,5213f6ad11d25d0a8d7c6a37,
??,5213f6ad11d25d0a8d7c6a37,
??????.,5213f6ad11d25d0a8d7c6a37,
????????,5213f6ad11d25d0a8d7c6a37,
???????????,5213f6ad11d25d0a8d7c6a37,
?????????),5213f6ad11d25d0a8d7c6a37,
"Staff not good at all, no good if you want something just plain they don't want to help at all",5214b37011d23ad2c4095ed2,
their fish fingers sandwich is just amazing.,52160c9111d28592df577094,
I did come back just for the sandwich.,52160c9111d28592df577094,
No nice at all.,52166fd611d2586688cacdf0,
The still water taste better,52166fd611d2586688cacdf0,
Amazing Cake!,521684f411d28212f28a1d39,
?,521684f411d28212f28a1d39,
You have to queue when it's busy.,5217a9ab498ef291f226b759,
The hot dog was quirky with a brioche bun.,5217a9ab498ef291f226b759,
Mind the chips portion size....,5217a9ab498ef291f226b759,
Very small!,5217a9ab498ef291f226b759,
"Hot dogs were nice, but you need an addition topping.",5217aa2d11d2d97661eb5183,
Be mindful that the chips portion sizes are too small for the price.,5217aa2d11d2d97661eb5183,
There were no hot dogs left.. Get there early on a Thursday,52185bbb11d234187db3ddba,
They have the yummiest buffalo wings ever!,5218c452498e66d03ceaf838,
Absolutely mouth-watering.,5218c452498e66d03ceaf838,
Try their delicious green chili cheese burger.,5218c452498e66d03ceaf838,
This famous restaurant is a must-try!,5218c452498e66d03ceaf838,
!,5218c452498e66d03ceaf838,
The grilled sweetcorn is AMAZING!!!,521914f511d2089b79846435,
!,521914f511d2089b79846435,
Pulled pork and sweet potato fries... Say.,521921ae11d2f5c535ea148e,
No.,521921ae11d2f5c535ea148e,
More.,521921ae11d2f5c535ea148e,
Not impressed with the food at all.,52192ece11d20bf2db7e4c86,
"We had a set menu for Â£35, which was rather uninteresting.",52192ece11d20bf2db7e4c86,
"On commenting to the manager, she protested that 'everybody else liked it,' which was untrue and rude.",52192ece11d20bf2db7e4c86,
"The burger is ok,but the fried pickle is a must EVEN if you don't like pickles!",521938ff11d26ee79ace169d,
And the chili cheese fries is the BEST,521938ff11d26ee79ace169d,
Beautiful place for beautiful people.,52194a3411d2b4b469bead9c,
Sitting outside in the summer while sipping cocktails is a must at this Kings Road hot spot.,52194a3411d2b4b469bead9c,
The best monday night ever!,521a4d7a11d2e439d491e42c,
Don't miss!,521a4d7a11d2e439d491e42c,
Best burger joint!,521b751811d27fbcf711f7a2,
Try the dirty chicken burger?,521b751811d27fbcf711f7a2,
?,521b751811d27fbcf711f7a2,
Foods still good here.,521b7ee011d2b0a068fd5903,
Always try the calamari.,521b7ee011d2b0a068fd5903,
It's fried but has an original taste.,521b7ee011d2b0a068fd5903,
Reallllly good burgers!!!!??,521d4aec498e37b30becb718,
loud and dark?,521d4aec498e37b30becb718,
and kinda creepy...,521d4aec498e37b30becb718,
Closing on 22 September!,521de11511d2a2708ce2a1fe,
What a sad day.,521de11511d2a2708ce2a1fe,
"Great, relaxing hideaway in the middle of town.",521e0ef8498e3488b02dcede,
Recs include oasted banana bread and a flat white.,521e0ef8498e3488b02dcede,
Really delicious coffeem The mint tea is lovely too.,521e0ef8498e3488b02dcede,
The food is good but the service is not so good but I enjoyed tue cocktails,521e4a9f11d2e5092f5af35d,
Try the chicken wings.,521f7bc411d2aa2f7d1cdfb8,
They are fantastic.,521f7bc411d2aa2f7d1cdfb8,
Not the same as bluebird cafÃ© (the outside bit that has a barbecue).,521f9bbc11d2e44daefe388b,
"Restaurant takes bookings, cafÃ© does not.",521f9bbc11d2e44daefe388b,
Original Sin cider was great and the honeycomb ice cream was amazing!,522059e711d207c1652ad1a6,
Closing 22nd September ?,522086bd11d23f0dcda5c475,
?,522086bd11d23f0dcda5c475,
"Hi, this place is permanently closed.",5220961b11d262d4608fef42,
"They actually moved to 36 Southwick Street, W2 1JQ.",5220961b11d262d4608fef42,
The restaurant name is Pak Awie.,5220961b11d262d4608fef42,
"Try the ""Cream soda"".",5220dc7911d2d1e6077b98bc,
"Once you get used to the strange combination of cream and soda, it's actually quite nice!",5220dc7911d2d1e6077b98bc,
More expensive then the average Concerto.,5220ecb2498e92b2980fe8ba,
Not great service.,5220ecb2498e92b2980fe8ba,
Ice Cream OK. Save your money and go to Harrods if you want something above ordinary here.,5220ecb2498e92b2980fe8ba,
Otherwise there is a Starbucks nearby for coffee,5220ecb2498e92b2980fe8ba,
"Ideal venue for a date you know is going no where, you can escape fast after a Â£4 tea or coffee",5220fcf211d2ccce80c2a089,
Now roasting their own beans.,522212fe498e4ca23c267b07,
First batch available now :),522212fe498e4ca23c267b07,
Go for the dried strawberries!,522229a511d26bbc1caffd6b,
!,522229a511d26bbc1caffd6b,
Order the summer rolls instead of spring rolls - they're delish!,52230a5a11d2d2105697b751,
Want a 'I broccoli Brockley' tote bag?,52230a9e11d241e79ef5c8db,
Here's the place to get one!,52230a9e11d241e79ef5c8db,
"The veggie breakfast here is brilliant - veggie sausages, hummus, halloumi, toast, beans, egg and mushrooms!",52232f1c11d2291c43b1fcae,
amazing place.,52252408498e38315aae9914,
if you like chocolate nuts and coffee that is.,52252408498e38315aae9914,
"I was really looking forward to trying the Reuben, but the meat wasn't ready yet when I arrived at 12:30pm.",5225cf1511d29a391b88d75d,
I had to go for the Pitt Waffles instead.,5225cf1511d29a391b88d75d,
Meh.,5225cf1511d29a391b88d75d,
The best thing about that dish was the slaw.,5225cf1511d29a391b88d75d,
"The Piccadilly Mud Pie isn't really a pie, is it?",5225d0a711d22989d64cec4c,
It's more like a very decadent and rich chocolate cheesecake.,5225d0a711d22989d64cec4c,
"C'mon Jamie, you should know better :/",5225d0a711d22989d64cec4c,
Serves great coffee and Guinness cake.,5225f53e498e5592a15288b7,
"Expect no table service, queues and poor service.",522624a911d27e4aa2e7df91,
Great place to eat before a show.,5226253711d22e733978851e,
Service was fast and friendly and the food is really tasty!,5226253711d22e733978851e,
Security guards are such a dick.,522631e111d220f838efedc7,
Treat women badly,522631e111d220f838efedc7,
Londrada ya?ayaan tÃ_rklerin hepsinin gitti?i bir yer sanki tÃ_rkiyede gibisiniz.,522794cd11d22f7ac5eea3d1,
Kahvesi gÃ_zel Ã§ikolatalar?,522794cd11d22f7ac5eea3d1,
harika.TÃ_rk markas?n?n dÃ_nyan?n ba?kentinde gÃ¶rmek gÃ_zel do?rusu...,522794cd11d22f7ac5eea3d1,
Make sure to get a chocolate spoon with your coffee.,5227aef011d2996cc79f0156,
Delicious!,5227aef011d2996cc79f0156,
"Excellent food , good service",522a4c1e11d203fd7b5d590a,
Best ribs in town!,522ad76611d2b2f9aa10e255,
But make sure you get the loyalty card online..,522ad76611d2b2f9aa10e255,
???,522b6017498e7f9344ba4f3e,
???????,522b6017498e7f9344ba4f3e,
???,522b6017498e7f9344ba4f3e,
??????,522b6017498e7f9344ba4f3e,
?,522b6017498e7f9344ba4f3e,
Ribs are overrated and it's not very tasty.,522bad8311d20dc0bbcb2c33,
So is the coleslaw.,522bad8311d20dc0bbcb2c33,
Would not bother getting extra sides.,522bad8311d20dc0bbcb2c33,
Difficult to get a table if you are a party of more than 2.,522bad8311d20dc0bbcb2c33,
No vale la pena.,522c726d498edbef41657f22,
Caro y malo.,522c726d498edbef41657f22,
"El servicio, peor.",522c726d498edbef41657f22,
Amazing atmosphere!,522d1d1f11d259a008e930cc,
"If there is American football on, expect lots of Americans shouting!",522d745d11d2f4da32dc24b2,
Try the iceberg salad side dish Amazingly good!,5232225611d277df536815c9,
Jack daniels glaze bacon and cheese burger hmmm,5232d5ca11d2968493b65fda,
AVOID like the PLAGUE!,52348277498eaa4316948d32,
Overpriced food AWEFUL service!,52348277498eaa4316948d32,
Best wings in London,52359829498e5714795fb47c,
"overrated food, certainly not value for money.",5235a67c11d2334e08fa574e,
?????????????.,5236327411d28190e4bb3d9b,
??,5236327411d28190e4bb3d9b,
??????,5236327411d28190e4bb3d9b,
?.,5236327411d28190e4bb3d9b,
overated and not good value for money,5236f1ec11d2fa74729a86c7,
Love the jack Daniels chicken yummyyy,523870cb11d204aabce9cf0c,
If you are in L town and craving sahlab (Salep) this is the right place,52397970498ecf6b1588ff1b,
??????????,523b28d6498ecf5d19a8badf,
?????!,523b28d6498ecf5d19a8badf,
???,523b28d6498ecf5d19a8badf,
?????,523b28d6498ecf5d19a8badf,
??????,523b28d6498ecf5d19a8badf,
?,523b28d6498ecf5d19a8badf,
???????!,523b28d6498ecf5d19a8badf,
?????,523b28d6498ecf5d19a8badf,
?????????????,523b28d6498ecf5d19a8badf,
???????,523b28d6498ecf5d19a8badf,
????????.,523b28d6498ecf5d19a8badf,
??????,523b28d6498ecf5d19a8badf,
80-?,523b28d6498ecf5d19a8badf,
?,523b28d6498ecf5d19a8badf,
90-?,523b28d6498ecf5d19a8badf,
:)) ??????,523b28d6498ecf5d19a8badf,
??????,523b28d6498ecf5d19a8badf,
?,523b28d6498ecf5d19a8badf,
???????,523b28d6498ecf5d19a8badf,
:) ?????,523b28d6498ecf5d19a8badf,
??????,523b28d6498ecf5d19a8badf,
????????????,523b28d6498ecf5d19a8badf,
???,523b28d6498ecf5d19a8badf,
?????????,523b28d6498ecf5d19a8badf,
?,523b28d6498ecf5d19a8badf,
??????,523b28d6498ecf5d19a8badf,
?.,523b28d6498ecf5d19a8badf,
"As the Japan centre says goodbye to its regent street location on Sunday, all items (except alcohol) are 20% off up to Sunday!",523b2d2511d21564f9bb2a2a,
Good but I prefer Monmouth Street Coffee shop...,523c993911d290cbff728470,
"Great service, coffee and greek products!",523dc0b611d25bd29a0e6c6f,
Relocating to 19 Shaftesbury Avenue in October 2013.,52407237498eea65fec5af36,
Tipo goiania(pra quem conhece),5240b4e2498e4da1378748c2,
Lovely place.I am proud of here as a Turkish man.,5244524811d249492b91bdd5,
ohhhhh gosh!,52451f84498efdb83a8a27da,
I will kill to be there right nowwwwww!!!!!,52451f84498efdb83a8a27da,
So deliciousssssss,52451f84498efdb83a8a27da,
"Nice place, Awesome people working here .. Turkish coffee with lemon cheesecake and strawberry syrup ..",5245de86498e3eb9c45c636c,
Enjoy !,5245de86498e3eb9c45c636c,
It's cash only at the moment.,5245e9cb11d2b617dfab81f2,
"The tonkotsu itself is breathtaking, and the Crab ????",5247f177498ed83d37d3b88c,
?â€_ gosh.,5247f177498ed83d37d3b88c,
Try the freddo espresso.,52483f1b498ec7a2d7498c2c,
"Try the fried Zucchini, les courgettes as we say.",5249789911d205be69960cb8,
Super!,5249789911d205be69960cb8,
Bu kadar uzakta evdeymi?,524ac4b911d27aa2ca877803,
gibi hissetmek harika ya Ã§ok ba?ar?l?,524ac4b911d27aa2ca877803,
:),524ac4b911d27aa2ca877803,
Supurb Italian cuisine: the veal cutlet met lemon and garlic potatoes is delicious,524b38ca11d21ceb0de05baf,
The margarita pizza is amazing,524c35da11d270811e17c505,
Go to Pitt Cue instead,524c6064498e0ba584c2fa6f,
Reopened at Shaftesbury avenue.,524d841b498ee1f6a29da9e4,
Looks like a space ship.,524d841b498ee1f6a29da9e4,
"Book on a Friday, it's insanely busy!",524f179711d20b34e307d7ce,
Very tasty food!try the coconut shrimps & chicken satay!,524f35b611d244cf7f5a889e,
Yemekleri Ã§ok lezzzettli,52505bd311d257996f2217e6,
The place is amazing!,5251955e498e2dc1a2c86811,
The best dried fruit in London.,5251955e498e2dc1a2c86811,
A tip?,52535a3c11d2c697c53aa7d4,
Don't go here.,52535a3c11d2c697c53aa7d4,
We were told it would be a short wait and I think they were hoping we would get exasperated and get up and leave which we did.,52535a3c11d2c697c53aa7d4,
Plenty of tables were open.,52535a3c11d2c697c53aa7d4,
Rude.,52535a3c11d2c697c53aa7d4,
Usual high standard,52546d6211d2e5fae169d186,
"Nice long bar, dozens of tv screens and a great youthful atmosphere.",5255d0ec498e448a61ff76cd,
Just the right place to relax and unwind.,5255d0ec498e448a61ff76cd,
Try the chicken overload!,5255d0ec498e448a61ff76cd,
If you like your coffee this the place to be!,5256acfe498e1b751ead1707,
Great ambience.,5256acfe498e1b751ead1707,
?????,5256e2da498e6b722a9afe9f,
????,5256e2da498e6b722a9afe9f,
???,5256e2da498e6b722a9afe9f,
???????,5256e2da498e6b722a9afe9f,
???????,5256e2da498e6b722a9afe9f,
?????,5256e2da498e6b722a9afe9f,
????,5256e2da498e6b722a9afe9f,
???????,5256e2da498e6b722a9afe9f,
greek coffee,5256e2da498e6b722a9afe9f,
The hot dogs are amazing and the lemon meringue is awsome!!!,52588b62498e7c8fb801ffcf,
!,52588b62498e7c8fb801ffcf,
good coffee!!!,525c286a498e016c63ce4b4d,
at a normal price.,525c286a498e016c63ce4b4d,
something really hard to find in London,525c286a498e016c63ce4b4d,
One of the best restaurants in London!!,525dbc2011d223416500497d,
!,525dbc2011d223416500497d,
"If I understand correctly, the chips are fried on demand.",525ea96411d263743856b81d,
It also seemed like they know the secret: use 'fresh' oil.,525ea96411d263743856b81d,
Good food.,525ea96411d263743856b81d,
"Good cocktails, great ramen, nice venue.",525efbf511d2e56e7279aec3,
Highly recommended.,525efbf511d2e56e7279aec3,
Warning: only open after 5pm during the week!,5261259811d2e2e869308e77,
Don't try and have lunch here on a weekday.,5261259811d2e2e869308e77,
Open all day at weekends though.,5261259811d2e2e869308e77,
proud to see Kahve Dunyasi in the heart of London!!!,526193c2498ecf776946c841,
very good service.. fanstastic chocolates... bitter chocolate coated turkish delights to die for!!,526193c2498ecf776946c841,
Thumbs up!!!,526193c2498ecf776946c841,
!,526193c2498ecf776946c841,
Try the coffee milkshake... it's amazing!,5263b81b11d2027b9dad1cfd,
Mango Lassi.,5264009c11d2e4d2633a7634,
Absolutely must.,5264009c11d2e4d2633a7634,
Pasta with Parmesan and garlic makes you feel better and crumble apple pie with custard it's something incredible.Try to find the place near the window-there is an amazing view on King's road,52644ae111d29019104d39c1,
Not my type of food,526666d511d287ff60cf5d5f,
"??????,?????",52668d7c498eee4182de699b,
?,52668d7c498eee4182de699b,
?????,52668d7c498eee4182de699b,
?????)),52668d7c498eee4182de699b,
I love this place since my fist step in.,5267cac311d2b735d2778871,
:) Great chocolate cozy atmosphere.,5267cac311d2b735d2778871,
"DELICIOUS chocolates in many variations, pretty good coffee as well.",5267cac311d2b735d2778871,
Take a break here before visiting RA :),5267cac311d2b735d2778871,
It's closed on a Monday whilst licencing gets sorted.,5268154e498e2d108740fdcd,
So happy that they have the Chicken Kara-age.,5268154e498e2d108740fdcd,
All they need now is the Tokyo Ramen!,5268154e498e2d108740fdcd,
Window seating is great for people watching / wifi / and charging your phone.,526a2a1311d2015a5e2ed6f2,
Close to subway and la meridian.,526a2a1311d2015a5e2ed6f2,
"The Burgers are fantastic, served on a hot metal plate!",526a5f9211d2f5f1e0835c6f,
"For nuts, chocolate and coffee look no further!!",526a64f811d2be10c971a281,
!,526a64f811d2be10c971a281,
"Ignore what Chris said, there's plenty f beef dishes here too!",526ad10811d2d439a1f06cd3,
All tastes so good!,526ad10811d2d439a1f06cd3,
!,526ad10811d2d439a1f06cd3,
????,526af16b11d258e653c7a3dd,
?????,526af16b11d258e653c7a3dd,
??,526af16b11d258e653c7a3dd,
??????,526af16b11d258e653c7a3dd,
???,526af16b11d258e653c7a3dd,
?,526af16b11d258e653c7a3dd,
????????,526af16b11d258e653c7a3dd,
?????,526af16b11d258e653c7a3dd,
???,526af16b11d258e653c7a3dd,
?,526af16b11d258e653c7a3dd,
The Turkish coffee with mastic is amazing.,526bc7d611d253f8fe64ff18,
"You wanna really taste it, have it without sugar.",526bc7d611d253f8fe64ff18,
Delicious!!!,526c2c4011d2ce52c3d59fc7,
!,526c2c4011d2ce52c3d59fc7,
The food is very good an the service was excellent!,526c3500498ebc6b0d822563,
"Ask for the quesadillas for starter, they are delicious...!",526c3500498ebc6b0d822563,
Try their Chicken in Basket... one of the best -tasting chicken ever.,526c443d11d295de61cc6227,
"And the staff are cool, they do talk to you like friends and makes you feel at home.",526c443d11d295de61cc6227,
Try the Mo rolls,526cc7a711d258e6681f54aa,
Great coffee and an interesting menu.,526d4a2b498e53a92d445807,
Try the brioche!,526d4a2b498e53a92d445807,
Like a Turkish Starbucks; awful atmosphere and service.,526d501b498ec2987014f1d1,
Differs from Starbucks in that the coffee is good.,526d501b498ec2987014f1d1,
Salep is definitely worth trying.,526d501b498ec2987014f1d1,
???????????,526e9d45498ee3fd8b3e67a7,
??????,526e9d45498ee3fd8b3e67a7,
?????????,526e9d45498ee3fd8b3e67a7,
"?, ???",526e9d45498ee3fd8b3e67a7,
?????,526e9d45498ee3fd8b3e67a7,
???????,526e9d45498ee3fd8b3e67a7,
?????????,526e9d45498ee3fd8b3e67a7,
?????????,526e9d45498ee3fd8b3e67a7,
??????????,526e9d45498ee3fd8b3e67a7,
????????????,526e9d45498ee3fd8b3e67a7,
????????!,526e9d45498ee3fd8b3e67a7,
!,526e9d45498ee3fd8b3e67a7,
?,526ec77211d22edce22a8675,
???????,526ec77211d22edce22a8675,
???????,526ec77211d22edce22a8675,
: ?????????,526ec77211d22edce22a8675,
???????,526ec77211d22edce22a8675,
???????,526ec77211d22edce22a8675,
?,526ec77211d22edce22a8675,
???????????,526ec77211d22edce22a8675,
?????????,526ec77211d22edce22a8675,
??????,526ec77211d22edce22a8675,
"?, ??????",526ec77211d22edce22a8675,
????????,526ec77211d22edce22a8675,
??????????,526ec77211d22edce22a8675,
???????,526ec77211d22edce22a8675,
"?, ??????",526ec77211d22edce22a8675,
???????,526ec77211d22edce22a8675,
????,526ec77211d22edce22a8675,
"?, free wi-fi!",526ec77211d22edce22a8675,
?????,526ec77211d22edce22a8675,
???????,526ec77211d22edce22a8675,
5!,526ec77211d22edce22a8675,
????,526ec77211d22edce22a8675,
??????????,526ec77211d22edce22a8675,
!,526ec77211d22edce22a8675,
Fucking incredible.,526edc8e11d2ddbd5f3a9047,
Excuse my lack of words good enough to describe how the food is here.,526edc8e11d2ddbd5f3a9047,
Damn.,526edc8e11d2ddbd5f3a9047,
The cappuccino kicks arse!,526f7a96498e4c4a15b85dff,
!,526f7a96498e4c4a15b85dff,
"Set meal Â£25: 3 courses and wine is fantastic value, the mullet and choc cake are great, soup was amazing too.",5271726f11d2f57615283b6b,
Service brilliant and Amex currently giving Â£10 off if connected to tripadvisor!,5271726f11d2f57615283b6b,
For Gods sake don't ask the male waiter- grumpiest bugger ever!!,52727f96498edca3cbf39ce3,
!,52727f96498edca3cbf39ce3,
The buffalo wings were delicious!!,5273ca6c11d2bd0067d5356e,
Burgers are really good.,5273ca6c11d2bd0067d5356e,
"I didn't like the dark atmosphere though, depressing!",5273ca6c11d2bd0067d5356e,
Just excellent!,52740c4c498eb1a5bba332d4,
"MUST: Charcoal grilled duck, thai kalamari, asparagus fried rise and pad thai!",52740c4c498eb1a5bba332d4,
Yummy!,52740c4c498eb1a5bba332d4,
Queue: Come together eat together NO EXCEPTION,52753ffb498e035ccdd405e1,
A personal fav when it comes to burgers and buffalo wings!,52756b1d11d22dae8f5c6488,
You'll have to wait for more than half an hour to get in.,52759cbd11d2462f0063c21a,
"But if you're a fan of American burgers, here's where you can find the best.",52759cbd11d2462f0063c21a,
"If you can't fry an egg properly, you probably shouldn't offer breakfast.",52764403498e88a725d6abf8,
"Unfriendly service, overpriced, and poor quality.",52764403498e88a725d6abf8,
Won't be back.,52764403498e88a725d6abf8,
Very cheap ;),52765abe498eca9d14bb5890,
Great venue but the food needs improvement.,5276653811d2efae9eb19e5c,
"Starters were unseasoned and noodles/broth arrived cold, pork was chewy.",5276653811d2efae9eb19e5c,
Watching the chef make ramen was interesting though!,5276653811d2efae9eb19e5c,
Around the corner deliciousness.,527858af11d26676860c1716,
We'll definitely be back!,527858af11d26676860c1716,
Simple and good Burges,5278a4b411d2667688252f8a,
Very disappointing,527e7e51498e4b0718c625d3,
Good but not great.,527ecaa811d2e4df40663302,
Pretty good wines but limited creativity in the kitchen.,527ecaa811d2e4df40663302,
Flat white rocks!,527fcc57498eaf4179a290ec,
"Best coffee shop in London, proud of it",52828d4e11d2ef4bcb3da002,
"The best grilled duck , guava collins",5282a4bb11d2d2b55f462ab8,
Very very nice.,528345a7498e42fdb27e7473,
Must come back.,528345a7498e42fdb27e7473,
????,52851bfa11d29748ec31f83f,
??,52851bfa11d29748ec31f83f,
??????,52851bfa11d29748ec31f83f,
?????,52851bfa11d29748ec31f83f,
"?, ???",52851bfa11d29748ec31f83f,
?,52851bfa11d29748ec31f83f,
??,52851bfa11d29748ec31f83f,
??,52851bfa11d29748ec31f83f,
??????,52851bfa11d29748ec31f83f,
?????,52851bfa11d29748ec31f83f,
// The borsch soup is an absolute beauty,52851bfa11d29748ec31f83f,
??????????,528799e911d2ab3ea29e234b,
?????),528799e911d2ab3ea29e234b,
???,528799e911d2ab3ea29e234b,
??,528799e911d2ab3ea29e234b,
5+,528799e911d2ab3ea29e234b,
Chocolate Brownie with white chocolate mocha was pure awesome.,528a4c47498ed91bdb74bd9a,
